Id,TimeToEnd,DistanceToRadar,Composite,HybridScan,HydrometeorType,Kdp,RR1,RR2,RR3,RadarQualityIndex,Reflectivity,ReflectivityQC,RhoHV,Velocity,Zdr,LogWaterVolume,MassWeightedMean,MassWeightedSD,Expected
38.0,28.571428571428573,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,-5.428571428571429,0.0,0.9555560000000001,1.7142857142857142,5.541666666666667,0.0,0.0,0.0,0.0
39.0,29.0,97.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,9.416666666666666,0.0,0.5655555,11.666666666666666,-1.4375,0.0,0.0,0.0,0.0
40.0,27.176470588235293,39.794117647058826,23.696969696969695,23.74137931034483,4.882352941176471,0.0,1.468976205882353,3.393720083333333,5.255586666666667,30.2131705,20.691176470588236,22.258064516129032,0.9743141764705883,2.283333333333333,0.31433823529411764,-10.564937301667694,1.7860483638092306,0.6964142941379615,0.3
41.0,41.333333333333336,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.03061016666666667,-1.0,0.0,0.602778,-2.0,5.354166666666667,0.0,0.0,0.0,0.0
42.0,10.0,43.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.419285,12.5,0.0,0.998333,13.0,-1.125,0.0,0.0,0.0,0.1
43.0,20.0,19.105263157894736,15.766666666666667,17.863636363636363,8.631578947368421,0.0,0.10787436842105262,0.41692,5.9424683285199995,0.7486810526315789,15.657894736842104,14.821428571428571,1.0188603684210527,8.35,-0.2631578947368421,-12.285265692146153,1.4742026652861537,0.5784236030444615,0.0
44.0,26.444444444444443,64.05555555555556,9.555555555555555,6.4375,3.3333333333333335,0.0,0.023662833333333334,0.425931,-2.73172,0.6607448333333333,7.972222222222222,8.03125,1.0216669999999999,6.269230769230769,0.2222222222222222,-12.962550907099999,1.5316843039871428,0.6030430993754285,0.0
45.0,30.6,86.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.11746357,9.3,0.0,0.7613333,2.1,1.56875,0.0,0.0,0.0,0.0
46.0,32.77272727272727,22.09090909090909,27.1,23.61904761904762,4.409090909090909,0.0,0.946697,1.7356111666666667,0.4900908333333333,0.835801409090909,21.954545454545453,22.5,0.9848489545454545,-3.588235294117647,0.3096590909090909,-11.244021783617,1.7741120643715,0.6900054320249,0.3
47.0,32.3,76.0,25.2,23.95,9.0,0.0,2.585709,1.4391699,-0.5190885,0.1983546,25.2,25.2,0.9993342999999999,-7.1,-0.80625,-9.743390712855,1.372323560852,0.5192174342403,0.0
48.0,15.636363636363637,48.0,20.75,24.045454545454547,4.636363636363637,0.0,0.04836654545454545,0.461347,-6.46003,0.7887246363636364,18.727272727272727,19.6,0.989243,1.5909090909090908,0.9204545454545454,-12.217555896890001,1.927356838803,0.7563349737658001,1.0
49.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,0.5,0.0,1.05167,0.0,6.0,0.0,0.0,0.0,0.0
50.0,17.75,31.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,499.556639425,-1.0,0.0,0.8308340000000001,-5.333333333333333,1.765625,0.0,0.0,0.0,0.0
51.0,30.0,26.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.1271333,-3.8,0.0,0.4803334,18.166666666666668,2.8375,0.0,0.0,0.0,0.0
52.0,3.0,14.0,10.5,17.5,9.0,0.0,0.0,0.0,0.0,0.947751,10.5,10.5,1.05167,0.0,0.3125,-13.7999160799,1.64063050315,0.659300355645,0.0
53.0,39.6,22.0,15.6,12.5,8.4,0.0,0.0,0.0,0.0,0.2595858,16.35,13.0,1.035668,4.0,0.9125,-14.349203024280001,2.270239395906,0.9329938930416001,0.3
54.0,29.181818181818183,21.0,21.59090909090909,20.954545454545453,1.2727272727272727,0.0,1.0250265454545455,1.0250265454545455,1.5769628636363635,0.908657909090909,20.59090909090909,20.59090909090909,0.9995459090909091,5.0,0.056818181818181816,-11.38828237126,1.6195489180872726,0.6261296261440908,0.8
55.0,46.666666666666664,5.0,17.666666666666668,21.25,8.166666666666666,0.0,0.0,0.0,0.0,999.0,18.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2.8
56.0,11.0,50.0,5.0,4.5,8.0,0.0,0.0,0.0,0.0,666.0457793333334,0.8333333333333334,5.0,1.0350033333333333,-7.0,1.0416666666666667,0.0,0.0,0.0,0.0
57.0,20.0,23.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.946501,12.0,12.0,1.01833,8.0,-0.1875,-13.1272970792,1.51545432986,0.589681490116,0.3
58.0,60.0,87.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,5.0,0.0,1.05167,0.0,3.375,0.0,0.0,0.0,0.0
59.0,40.75,74.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.049179799999999996,3.0,0.0,0.685,4.5,3.625,0.0,0.0,0.0,0.0
60.0,37.333333333333336,85.55555555555556,11.5,13.083333333333334,8.38888888888889,0.0,0.0,0.0,0.0,222.21853004444446,12.527777777777779,13.0,1.0135203333333334,5.05,2.8958333333333335,-14.3620058275,2.23710204544,0.921136531164,0.0
61.0,43.0,68.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,28.083333333333332,73.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,166.5456133675,-6.125,0.0,0.9105564166666666,-1.0454545454545454,0.6822916666666666,0.0,0.0,0.0,0.0
63.0,26.77777777777778,17.5,16.714285714285715,12.727272727272727,6.833333333333333,0.0,0.05539366666666667,0.2141934,-1.6754051999999997,167.2275793888889,12.5,13.192307692307692,0.9514820555555557,0.2857142857142857,1.3888888888888888,-12.87391033521111,1.9254187863211112,0.7612713532736667,0.0
64.0,23.5,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,499.5,-7.0,0.0,0.6083335,10.5,2.1875,0.0,0.0,0.0,0.0
65.0,27.4,83.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,1.5,0.0,0.5323334,0.25,-0.9875,0.0,0.0,0.0,0.0
66.0,31.90909090909091,4.0,8.666666666666666,0.0,8.0,0.0,0.0,0.0,0.0,0.13828788181818183,4.363636363636363,0.0,0.6762117272727273,1.6363636363636365,2.647727272727273,0.0,0.0,0.0,0.0
67.0,34.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,13.916666666666666,0.0,0.7416666666666667,2.9166666666666665,-0.3854166666666667,0.0,0.0,0.0,0.0
68.0,31.666666666666668,86.16666666666667,16.416666666666668,7.666666666666667,8.166666666666666,0.0,0.0,0.0,0.0,666.3302713333334,8.416666666666666,8.833333333333334,0.9927790000000001,0.0,0.8125,-14.4263544891,2.07395277434,0.83763017178,0.0
69.0,16.0,88.0,-9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.181789,-13.0,0.0,1.00833,0.0,-5.5,0.0,0.0,0.0,0.0
70.0,30.25,52.25,4.125,25.0,8.083333333333334,0.0,0.0,0.0,0.0,166.64825694166666,6.958333333333333,12.5,0.8638885833333333,2.909090909090909,4.276041666666667,-12.12440817,1.26838590697,0.49354790566,0.0
71.0,29.166666666666668,78.77777777777777,0.0,0.0,8.0,0.0,0.0,0.0,0.0,166.6196401722222,10.25,0.0,0.4707406111111111,8.875,-0.11458333333333333,0.0,0.0,0.0,0.0
72.0,52.0,65.0,10.5,19.0,8.0,0.0,0.0,0.0,0.0,999.0,12.0,10.5,1.05167,3.0,-0.53125,-12.9840515402,1.30199070244,0.500129126552,0.3
73.0,31.166666666666668,42.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.083333333333333,0.0,0.4655555,4.416666666666667,0.052083333333333336,0.0,0.0,0.0,0.0
74.0,53.0,29.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,999.0,12.0,12.0,1.05167,0.0,-0.5,-12.9168128473,1.39831543604,0.556087323402,0.0
75.0,31.0,68.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.032151783333333336,12.416666666666666,0.0,0.34444433333333335,-6.25,0.8854166666666666,0.0,0.0,0.0,0.0
76.0,26.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0,10.0,0.0,1.03167,0.0,-0.6875,0.0,0.0,0.0,0.0
77.0,53.36363636363637,69.45454545454545,20.0,18.285714285714285,8.909090909090908,0.0,0.442971,0.5886556666666667,1.8771977939666666,0.7567907272727272,17.772727272727273,17.95,1.019849090909091,11.5,0.4659090909090909,-12.34473418811,1.840901634454,0.7206556435442,0.0
78.0,8.0,71.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,3.5,0.0,0.861667,0.0,7.75,0.0,0.0,0.0,0.0
79.0,30.916666666666668,10.0,9.681818181818182,8.1875,5.083333333333333,0.0,0.0,0.0,0.0,0.8062225,9.0,9.55,1.0072229166666666,7.166666666666667,0.4270833333333333,-13.14788456834,1.7320189811420001,0.6961525405702,0.5
80.0,32.0,50.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.04592588,0.8,0.0,0.6623340000000001,0.25,2.7,0.0,0.0,0.0,0.0
81.0,3.5,94.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0762168,1.0,0.0,0.835,0.0,1.65625,0.0,0.0,0.0,0.0
82.0,16.8,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,399.767197,-5.3,0.0,1.0330026,0.5,0.375,0.0,0.0,0.0,0.0
83.0,32.125,95.75,0.0,0.0,8.0,0.0,0.0,0.0,0.0,249.8627417425,15.5,0.0,0.7800005,-10.714285714285714,3.2734375,0.0,0.0,0.0,0.0
84.0,33.333333333333336,37.111111111111114,0.0,0.0,8.0,0.0,0.0,0.0,0.0,111.07666205555556,8.055555555555555,0.0,0.6331481111111111,5.0,1.7638888888888888,0.0,0.0,0.0,0.0
85.0,20.666666666666668,31.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,333.0289173666667,4.833333333333333,0.0,1.05167,4.5,7.9375,0.0,0.0,0.0,0.0
86.0,30.285714285714285,13.0,13.357142857142858,13.214285714285714,1.8571428571428572,0.0,0.11771914285714284,0.0,5.999034999999999,0.7575858571428571,13.357142857142858,13.357142857142858,0.9916665714285714,4.428571428571429,0.7857142857142857,-13.546979452428571,1.844366724687143,0.7384423705841429,0.0
87.0,23.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,8.5,0.0,0.371667,0.0,2.0,0.0,0.0,0.0,0.0
88.0,30.333333333333332,63.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,499.56430236666665,1.25,0.0,0.8077783333333334,-11.0,3.4270833333333335,0.0,0.0,0.0,0.0
89.0,30.333333333333332,55.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.13702455,8.333333333333334,0.0,0.553889,11.083333333333334,0.9375,0.0,0.0,0.0,0.0
90.0,39.8,31.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,199.82965156,-8.6,0.0,0.9696694000000001,-6.0,5.9375,0.0,0.0,0.0,0.0
91.0,30.76,73.72,18.90909090909091,12.225,6.36,0.0,0.0,0.0,0.0,120.54899924,11.42,11.5,0.92713424,-2.2142857142857144,0.8425,-13.70442701181875,1.932306504529375,0.7806088349311875,0.3
92.0,30.5,97.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,5.333333333333333,0.0,0.8072223333333334,1.75,-2.4479166666666665,0.0,0.0,0.0,0.0
93.0,31.272727272727273,78.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,90.8638953909091,14.0,0.0,0.6422730909090909,0.7222222222222222,3.5625,0.0,0.0,0.0,0.0
94.0,33.666666666666664,82.0,1.6,-2.25,3.3333333333333335,0.0,0.0,0.0,0.0,0.5995631666666666,0.9166666666666666,1.6,1.0166678333333332,9.916666666666666,-0.15625,0.0,0.0,0.0,0.0
95.0,27.272727272727273,91.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,181.6807383090909,4.090909090909091,0.0,0.714393909090909,-2.2,1.7897727272727273,0.0,0.0,0.0,0.0
96.0,38.92857142857143,40.0,27.892857142857142,26.821428571428573,5.0,0.0,1.2487973571428572,1.6673063,2.046999,0.9659227857142857,27.714285714285715,27.714285714285715,0.9880952857142857,-5.285714285714286,0.8169642857142857,-10.331266214663572,1.9345115575771428,0.7410021070696429,1.3
97.0,27.5,47.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,3.5833333333333335,0.0,0.8783333333333333,1.25,3.2916666666666665,0.0,0.0,0.0,0.0
98.0,31.285714285714285,20.0,-9.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,9.178571428571429,0.0,0.8578571428571429,5.142857142857143,1.6785714285714286,0.0,0.0,0.0,0.0
99.0,31.153846153846153,36.07692307692308,2.15,-0.1,7.461538461538462,0.0,0.0,0.0,0.0,0.5165289230769231,-0.5384615384615384,0.2857142857142857,0.9791037692307692,-5.25,0.34134615384615385,0.0,0.0,0.0,0.0
100.0,29.313725490196077,57.666666666666664,31.58,28.06122448979592,7.686274509803922,0.0,3.899844509803921,4.626933422222223,0.7713686666666667,20.48363133333333,29.715686274509803,29.93877551020408,0.9879415098039215,-7.40625,0.6776960784313726,-9.579996518298541,1.8727428277508331,0.7274703276615209,2.0
101.0,29.9,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.17474313,0.0,0.0,0.8338892222222223,3.888888888888889,-0.2361111111111111,0.0,0.0,0.0,0.0
102.0,56.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,9.0,0.0,1.04167,0.0,2.3125,0.0,0.0,0.0,0.0
103.0,29.285714285714285,68.85714285714286,3.6666666666666665,4.0,7.0,0.0,0.0,0.0,0.0,143.115881,3.0,3.6666666666666665,0.8135712857142857,5.785714285714286,-0.8214285714285714,0.0,0.0,0.0,0.0
104.0,32.285714285714285,16.0,20.0,0.0,7.428571428571429,0.0,0.0,0.0,0.0,999.0,3.5,20.0,0.6569047142857143,-2.642857142857143,0.9642857142857143,-14.6853129631,3.88140224987,1.57652516829,0.0
105.0,29.076923076923077,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.461538461538462,0.0,0.7170512307692308,-2.5384615384615383,0.8173076923076923,0.0,0.0,0.0,0.0
106.0,29.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,-8.3,0.0,0.9183348,-8.875,4.8,0.0,0.0,0.0,0.0
107.0,29.9,76.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.22954628000000002,-2.15,0.0,0.8610006,-3.2222222222222223,2.925,0.0,0.0,0.0,0.0
108.0,28.8,55.6,0.0,0.0,8.0,0.0,0.0,0.0,0.0,199.9287732,7.5,0.0,0.9491674999999999,0.0,4.828125,0.0,0.0,0.0,0.0
109.0,33.0,78.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.07967052,1.0,0.0,0.8283334,-7.0,2.825,0.0,0.0,0.0,0.0
110.0,14.0,77.75,10.0,24.0,7.125,0.0,0.0,0.0,0.0,125.2358363875,9.8125,10.0,1.0166671250000001,0.8,-1.109375,-13.3204695406,1.38759276034,0.556892779913,0.0
111.0,29.076923076923077,43.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.04333896153846154,13.653846153846153,0.0,0.5826923076923077,-6.6923076923076925,0.8605769230769231,0.0,0.0,0.0,0.0
112.0,28.615384615384617,56.0,6.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.307692307692308,0.0,0.8311539230769232,1.0,-0.5432692307692307,0.0,0.0,0.0,0.0
113.0,23.818181818181817,53.0,20.40909090909091,15.85,5.909090909090909,0.0,0.2073356363636364,0.7128763333333333,10.16917,0.9403409090909091,15.0,15.0,1.0046974545454546,-1.5,0.4943181818181818,-12.72368677187,1.713530338221,0.6815282388907,0.0
114.0,33.857142857142854,64.85714285714286,0.0,0.0,8.0,0.0,0.0,0.0,0.0,856.420443,9.785714285714286,0.0,0.6602385714285715,-5.25,7.098214285714286,0.0,0.0,0.0,0.0
115.0,30.083333333333332,82.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,83.396629,1.4583333333333333,0.0,0.7068184545454546,-2.35,3.903409090909091,0.0,0.0,0.0,0.0
116.0,34.0,89.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.945,0.0,-7.875,0.0,0.0,0.0,0.0
117.0,47.888888888888886,60.888888888888886,27.375,32.125,8.333333333333334,0.0,1.4608822222222222,5.999503333333333,4.357786666666667,222.47892794444445,22.944444444444443,27.125,1.0127792222222223,-0.6666666666666666,1.0763888888888888,-8.891572369803333,1.8171988016933334,0.70720585922,0.5
118.0,37.0,82.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1.04167,1.0,-1.5625,0.0,0.0,0.0,0.0
119.0,29.77777777777778,68.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.13089276,6.333333333333333,0.0,0.723519,-5.214285714285714,3.9791666666666665,0.0,0.0,0.0,0.0
120.0,36.0,87.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,499.9599785,15.25,0.0,1.05167,0.0,-0.125,0.0,0.0,0.0,0.0
121.0,32.0,32.0,3.5,0.0,8.0,0.0,0.0,0.0,0.0,999.0,4.95,0.0,0.75,-3.15,2.9875,0.0,0.0,0.0,0.0
122.0,29.333333333333332,97.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,2.3333333333333335,0.0,0.7105566666666667,0.0,4.833333333333333,0.0,0.0,0.0,0.0
123.0,56.0,77.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
124.0,30.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-12.333333333333334,0.0,0.9605576666666668,-11.0,1.5625,0.0,0.0,0.0,0.0
125.0,30.666666666666668,34.0,21.763157894736842,24.214285714285715,9.0,0.0,0.6031922857142857,0.9200307647058823,3.600505294117647,0.9107793809523809,21.523809523809526,21.763157894736842,0.9615078571428571,1.2307692307692308,-0.13690476190476192,-11.048186159367896,1.6177121162968422,0.6239410764573684,2.8
126.0,42.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0323447,0.0,0.0,0.778333,0.0,4.25,0.0,0.0,0.0,0.0
127.0,58.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0
128.0,28.4,74.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.059046180000000004,-2.8,0.0,0.7316672000000001,-3.5,4.725,0.0,0.0,0.0,0.0
129.0,31.5,10.5,8.375,6.5,7.333333333333333,0.0,0.0,0.0,0.0,0.2741065166666667,10.583333333333334,8.375,0.6274999166666667,2.4583333333333335,1.0104166666666667,-13.8369246694,1.61456064328,0.631919986593,0.0
130.0,23.5,58.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.9775017500000001,-1.0,3.1875,0.0,0.0,0.0,0.0
131.0,34.6,25.0,27.6,33.5,3.4,0.0,0.0,0.0,0.0,0.9863291999999999,25.3,25.3,1.0070004000000001,-13.2,0.85,-9.700175623762501,1.8797000603999998,0.72496955064175,0.0
132.0,26.4,72.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,1.7,0.0,0.8449994000000001,-5.9,2.5625,0.0,0.0,0.0,0.0
133.0,59.0,25.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,46.0,40.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,999.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
